_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,house_types,house_types:confidence,residential_yes,residential_yes:confidence,sidewalk_ok,sidewalk_ok:confidence,aadress,house_types_gold,lat,long,residential_yes_gold,sidewalk_ok_gold,url,low_confidence_residential
752062121,False,finalized,1,7/9/15 7:07,,,no,1.0,,,"Rockford University, 5050 East State Street, Rockford, IL 61108, USA",,42.26912353,-89.02147472,,,"http://maps.google.com/maps?cbll=42.269124,-89.021475&layer=c",False
752062122,False,finalized,1,7/9/15 6:50,private_house,1.0,yes,1.0,no,1.0,"870 East Johnstown Road, Columbus, OH 43230, USA",,40.03993325,-82.86319218,,,"http://maps.google.com/maps?cbll=40.039933,-82.863192&layer=c",False
752062123,False,finalized,1,7/9/15 6:51,private_house,1.0,yes,1.0,yes,1.0,"644 Moss Oak Avenue, Columbus, OH 43230, USA",,40.03608331,-82.89914181,,,"http://maps.google.com/maps?cbll=40.036083,-82.899142&layer=c",False
752062124,False,finalized,1,7/9/15 6:46,private_house,1.0,yes,1.0,yes,1.0,"310 Sumption Drive, Columbus, OH 43230, USA",,40.0427326,-82.88437123,,,"http://maps.google.com/maps?cbll=40.042733,-82.884371&layer=c",False
752062125,False,finalized,1,7/9/15 7:05,private_house,1.0,yes,1.0,yes,1.0,"1171 Harrison Pond Drive, New Albany, OH 43054, USA",,40.05122126,-82.83638682,,,"http://maps.google.com/maps?cbll=40.051221,-82.836387&layer=c",False
752062126,False,finalized,1,7/9/15 6:56,,,not_avail,1.0,,,"1250 Chestnut Street, Brentwood, CA 94513, USA",,37.93387749,-121.6737587,,,"http://maps.google.com/maps?cbll=37.933877,-121.673759&layer=c",False
752062127,False,finalized,1,7/9/15 6:40,private_house,1.0,yes,1.0,no,1.0,"1449 Finley Lane, Alamo, CA 94507, USA",,37.85826758,-122.0348344,,,"http://maps.google.com/maps?cbll=37.858268,-122.034834&layer=c",False
752062128,False,finalized,1,7/9/15 6:30,,,not_avail,1.0,,,"700 Abalone Court, Oceanside, CA 92058, USA",,33.20961648,-117.3908782,,,"http://maps.google.com/maps?cbll=33.209616,-117.390878&layer=c",False
752062129,False,finalized,1,7/9/15 7:21,,,not_avail,1.0,,,"208 Canyon Creek Way, Oceanside, CA 92057, USA",,33.22491133,-117.3070997,,,"http://maps.google.com/maps?cbll=33.224911,-117.307100&layer=c",False
752062130,False,finalized,1,7/9/15 6:50,private_house,1.0,yes,1.0,yes,1.0,"1513 Marjorie Street, Oceanside, CA 92056, USA",,33.23536874,-117.2672365,,,"http://maps.google.com/maps?cbll=33.235369,-117.267236&layer=c",False
752062131,False,finalized,1,7/9/15 6:49,,,no,1.0,,,"340 Sawyer Avenue, Tonawanda, NY 14150, USA",,42.97737999,-78.91824918,,,"http://maps.google.com/maps?cbll=42.977380,-78.918249&layer=c",False
752062132,False,finalized,1,7/9/15 6:37,private_house,1.0,yes,1.0,no,1.0,"30 James Avenue, Tonawanda, NY 14150, USA",,42.97490399,-78.92989478,,,"http://maps.google.com/maps?cbll=42.974904,-78.929895&layer=c",False
752062133,False,finalized,1,7/9/15 6:29,,,no,1.0,,,"37-423 Sheridan Drive, Tonawanda, NY 14150, USA",,42.97308219,-78.91260693,,,"http://maps.google.com/maps?cbll=42.973082,-78.912607&layer=c",False
752062134,False,finalized,1,7/9/15 6:48,private_house,1.0,yes,1.0,yes,1.0,"11793 Alderhill Terrace, San Diego, CA 92131, USA",,32.9300811,-117.0766822,,,"http://maps.google.com/maps?cbll=32.930081,-117.076682&layer=c",False
752062135,False,finalized,1,7/9/15 6:36,,,not_avail,1.0,,,"12755 Eastridge Court, San Diego, CA 92131, USA",,32.92717984,-117.0591233,,,"http://maps.google.com/maps?cbll=32.927180,-117.059123&layer=c",False
752062136,False,finalized,1,7/9/15 6:58,private_house,1.0,yes,1.0,yes,1.0,"5-7 Highland Avenue, Winchester, MA 01890, USA",,42.46808811,-71.12070139,,,"http://maps.google.com/maps?cbll=42.468088,-71.120701&layer=c",False
752062137,False,finalized,1,7/9/15 6:39,private_house,1.0,yes,1.0,yes,1.0,"54 Pleasant Street, Stoneham, MA 02180, USA",,42.48071785,-71.09394129,,,"http://maps.google.com/maps?cbll=42.480718,-71.093941&layer=c",False
752062138,False,finalized,1,7/9/15 6:36,,,no,1.0,,,"54 Forest Street, Wakefield, MA 01880, USA",,42.48337066,-71.07263394,,,"http://maps.google.com/maps?cbll=42.483371,-71.072634&layer=c",False
752062139,False,finalized,1,7/9/15 6:29,private_house,1.0,yes,1.0,no,1.0,"14 Dana Avenue, Winchester, MA 01890, USA",,42.46773936,-71.11875874,,,"http://maps.google.com/maps?cbll=42.467739,-71.118759&layer=c",False
752062140,False,finalized,1,7/9/15 6:56,,,not_avail,1.0,,,"3901 West 5200 South, Spanish Fork, UT 84660, USA",,40.13549291,-111.7470465,,,"http://maps.google.com/maps?cbll=40.135493,-111.747046&layer=c",False
752062141,False,finalized,1,7/9/15 6:55,private_house,1.0,yes,1.0,yes,1.0,"6644 Kline Street, Arvada, CO 80004, USA",,39.81758214,-105.1107433,,,"http://maps.google.com/maps?cbll=39.817582,-105.110743&layer=c",False
752062142,False,finalized,1,7/9/15 6:42,private_house,1.0,yes,1.0,yes,1.0,"7139-7159 Estes Drive, Arvada, CO 80004, USA",,39.82641669,-105.0940786,,,"http://maps.google.com/maps?cbll=39.826417,-105.094079&layer=c",False
752062143,False,finalized,1,7/9/15 6:38,,,not_avail,1.0,,,"6905 Garrison Street, Arvada, CO 80004, USA",,39.8216234,-105.1008873,,,"http://maps.google.com/maps?cbll=39.821623,-105.100887&layer=c",False
752062144,False,finalized,1,7/9/15 6:46,,,not_avail,1.0,,,"6457 Southeast Johnson Street, Hillsboro, OR 97123, USA",,45.50115949,-122.9148077,,,"http://maps.google.com/maps?cbll=45.501159,-122.914808&layer=c",False
752062145,False,finalized,1,7/9/15 6:31,,,not_avail,1.0,,,"3990 Southwest Minter Bridge Road, Hillsboro, OR 97123, USA",,45.4905998,-122.9687599,,,"http://maps.google.com/maps?cbll=45.490600,-122.968760&layer=c",False
752062146,False,finalized,1,7/9/15 6:47,private_house,1.0,yes,1.0,no,1.0,"18860 Southwest Alderwood Drive, Beaverton, OR 97006, USA",,45.51152156,-122.8713496,,,"http://maps.google.com/maps?cbll=45.511522,-122.871350&layer=c",False
752062147,False,finalized,1,7/9/15 6:31,private_house,1.0,yes,1.0,yes,1.0,"3280 Southeast River Road, Hillsboro, OR 97123, USA",,45.49644551,-122.9430503,,,"http://maps.google.com/maps?cbll=45.496446,-122.943050&layer=c",False
752062148,False,finalized,1,7/9/15 7:18,private_house,1.0,yes,1.0,yes,1.0,"4021 Chowen Avenue South, Minneapolis, MN 55410, USA",,44.92968371,-93.32484263,,,"http://maps.google.com/maps?cbll=44.929684,-93.324843&layer=c",False
752062149,False,finalized,1,7/9/15 6:49,private_house,1.0,yes,1.0,no,1.0,"6501 Interlachen Boulevard, Minneapolis, MN 55436, USA",,44.91314188,-93.38879974,,,"http://maps.google.com/maps?cbll=44.913142,-93.388800&layer=c",False
752062150,False,finalized,1,7/9/15 6:51,private_house,1.0,yes,1.0,yes,1.0,"4307 Branson Street, Minneapolis, MN 55424, USA",,44.9220632,-93.3365811,,,"http://maps.google.com/maps?cbll=44.922063,-93.336581&layer=c",False
752062151,False,finalized,1,7/9/15 6:48,private_house,1.0,yes,1.0,no,1.0,"5008 Skyline Drive, Minneapolis, MN 55436, USA",,44.91236236,-93.3631234,,,"http://maps.google.com/maps?cbll=44.912362,-93.363123&layer=c",False
752062152,False,finalized,1,7/9/15 6:44,,,not_avail,1.0,,,"Harrison Trace Trail, Indianapolis, IN 46216, USA",,39.869922,-86.02306063,,,"http://maps.google.com/maps?cbll=39.869922,-86.023061&layer=c",False
752062153,False,finalized,1,7/9/15 6:31,,,not_avail,1.0,,,"5855 Hunterglen Road, Indianapolis, IN 46226, USA",,39.86016184,-86.06666615,,,"http://maps.google.com/maps?cbll=39.860162,-86.066666&layer=c",False
752062154,False,finalized,1,7/9/15 6:32,,,not_avail,1.0,,,"7450 Fall Creek Road, Indianapolis, IN 46256, USA",,39.87416526,-86.03917115,,,"http://maps.google.com/maps?cbll=39.874165,-86.039171&layer=c",False
752062155,False,finalized,1,7/9/15 7:00,private_house,1.0,yes,1.0,yes,1.0,"10902 Jessie Circle, Indianapolis, IN 46236, USA",,39.8764773,-85.97449418,,,"http://maps.google.com/maps?cbll=39.876477,-85.974494&layer=c",False
752062156,False,finalized,1,7/9/15 6:56,,,no,1.0,,,"2027-2037 North Decatur Boulevard, Las Vegas, NV 89108, USA",,36.19588897,-115.2060697,,,"http://maps.google.com/maps?cbll=36.195889,-115.206070&layer=c",False
752062157,False,finalized,1,7/9/15 7:07,private_house,1.0,yes,1.0,yes,1.0,"5909 Pebble Beach Boulevard, Las Vegas, NV 89108, USA",,36.18718221,-115.2220494,,,"http://maps.google.com/maps?cbll=36.187182,-115.222049&layer=c",False
752062158,False,finalized,1,7/9/15 6:47,,,no,1.0,,,"6432-6456 West Washington Avenue, Las Vegas, NV 89108, USA",,36.18105948,-115.234563,,,"http://maps.google.com/maps?cbll=36.181059,-115.234563&layer=c",False
752062159,False,finalized,1,7/9/15 6:39,private_house,1.0,yes,1.0,yes,1.0,"2012 West Carey Avenue, North Las Vegas, NV 89032, USA",,36.20323599,-115.1707018,,,"http://maps.google.com/maps?cbll=36.203236,-115.170702&layer=c",False
752062160,False,finalized,1,7/9/15 6:53,,,no,1.0,,,"6409 Westgate Drive, Orlando, FL 32835, USA",,28.52905127,-81.46807158,,,"http://maps.google.com/maps?cbll=28.529051,-81.468072&layer=c",False
752062161,False,finalized,1,7/9/15 6:47,private_house,1.0,yes,1.0,no,1.0,"454 South Hart Boulevard, Orlando, FL 32835, USA",,28.53487416,-81.47041653,,,"http://maps.google.com/maps?cbll=28.534874,-81.470417&layer=c",False
752062162,False,finalized,1,7/9/15 6:53,private_house,1.0,yes,1.0,yes,1.0,"5436 Blueberry Drive, Orlando, FL 32811, USA",,28.53169477,-81.45358383,,,"http://maps.google.com/maps?cbll=28.531695,-81.453584&layer=c",False
752062163,False,finalized,1,7/9/15 7:01,,,no,1.0,,,"18018 Oakmoss Hill Court, Richmond, TX 77407, USA",,29.70608731,-95.69961327,,,"http://maps.google.com/maps?cbll=29.706087,-95.699613&layer=c",False
752062164,False,finalized,1,7/9/15 6:52,private_house,1.0,yes,1.0,no,1.0,"15519 Dahlia Field Way, Houston, TX 77082, USA",,29.71986042,-95.65973564,,,"http://maps.google.com/maps?cbll=29.719860,-95.659736&layer=c",False
752062165,False,finalized,1,7/9/15 6:51,,,not_avail,1.0,,,"2 Rouse Road, Gloucester, MA 01930, USA",,42.58135133,-70.65986597,,,"http://maps.google.com/maps?cbll=42.581351,-70.659866&layer=c",False
752062166,False,finalized,1,7/9/15 6:38,,,no,1.0,,,"70 North Street, Salem, MA 01970, USA",,42.52477396,-70.8987223,,,"http://maps.google.com/maps?cbll=42.524774,-70.898722&layer=c",False
752062167,False,finalized,1,7/9/15 6:31,,,not_avail,1.0,,,"871 Ridgeway Loop Road, Memphis, TN 38120, USA",,35.10759543,-89.86514967,,,"http://maps.google.com/maps?cbll=35.107595,-89.865150&layer=c",False
752062168,False,finalized,1,7/9/15 6:56,,,not_avail,1.0,,,"1770 Moriah Woods Boulevard, Memphis, TN 38117, USA",,35.08311274,-89.89696036,,,"http://maps.google.com/maps?cbll=35.083113,-89.896960&layer=c",False
752062169,False,finalized,1,7/9/15 7:02,,,not_avail,1.0,,,"Yellow Trail, Memphis, TN 38120, USA",,35.12167285,-89.83917888,,,"http://maps.google.com/maps?cbll=35.121673,-89.839179&layer=c",False
752062170,False,finalized,1,7/9/15 6:30,private_house,1.0,yes,1.0,yes,1.0,"266 German Creek Cove, Cordova, TN 38018, USA",,35.12347178,-89.79556295,,,"http://maps.google.com/maps?cbll=35.123472,-89.795563&layer=c",False
752062171,False,finalized,1,7/9/15 6:42,private_house,1.0,yes,1.0,yes,1.0,"1818 Lakewind Drive, Brandon, FL 33510, USA",,27.96756467,-82.30788696,,,"http://maps.google.com/maps?cbll=27.967565,-82.307887&layer=c",False
752062172,False,finalized,1,7/9/15 6:56,private_house,1.0,yes,1.0,yes,1.0,"1009 Norman Court, Brandon, FL 33510, USA",,27.95540282,-82.32263568,,,"http://maps.google.com/maps?cbll=27.955403,-82.322636&layer=c",False
752062173,False,finalized,1,7/9/15 6:49,private_house,1.0,yes,1.0,no,1.0,"1901-1911 Red Fox Lane, Brandon, FL 33510, USA",,27.96469792,-82.3158005,,,"http://maps.google.com/maps?cbll=27.964698,-82.315800&layer=c",False
752062174,False,finalized,1,7/9/15 7:01,,,not_avail,1.0,,,"1314 Corner Oaks Drive, Brandon, FL 33510, USA",,27.96092462,-82.30081723,,,"http://maps.google.com/maps?cbll=27.960925,-82.300817&layer=c",False
752062175,False,finalized,1,7/9/15 6:27,private_house,1.0,yes,1.0,yes,1.0,"Bluemont Junction Trail, Arlington, VA 22203, USA",,38.87131141,-77.12716152,,,"http://maps.google.com/maps?cbll=38.871311,-77.127162&layer=c",False
752062176,False,finalized,1,7/9/15 6:36,private_house,1.0,yes,1.0,yes,1.0,"2804 Washington Boulevard, Arlington, VA 22201, USA",,38.88270847,-77.09196643,,,"http://maps.google.com/maps?cbll=38.882708,-77.091966&layer=c",False
752062177,False,finalized,1,7/9/15 6:57,private_house,1.0,yes,1.0,yes,1.0,"846 North Harrison Street, Arlington, VA 22205, USA",,38.87713962,-77.12714129,,,"http://maps.google.com/maps?cbll=38.877140,-77.127141&layer=c",False
752062178,False,finalized,1,7/9/15 7:06,private_house,1.0,yes,1.0,yes,1.0,"6022 6th Street North, Arlington, VA 22203, USA",,38.8717756,-77.13823372,,,"http://maps.google.com/maps?cbll=38.871776,-77.138234&layer=c",False
752062179,False,finalized,1,7/9/15 6:47,private_house,1.0,yes,1.0,no,1.0,"12622 West 77th Street, Shawnee, KS 66216, USA",,38.98996886,-94.73228481,,,"http://maps.google.com/maps?cbll=38.989969,-94.732285&layer=c",False
752062180,False,finalized,1,7/9/15 7:01,private_house,1.0,yes,1.0,no,1.0,"8454 Maurer Road, Lenexa, KS 66219, USA",,38.97502217,-94.77424068,,,"http://maps.google.com/maps?cbll=38.975022,-94.774241&layer=c",False
752062181,False,finalized,1,7/9/15 7:00,,,no,1.0,,,"11309 West 75th Street, Shawnee, KS 66214, USA",,38.99218259,-94.71697374,,,"http://maps.google.com/maps?cbll=38.992183,-94.716974&layer=c",False
752062182,False,finalized,1,7/9/15 7:04,,,not_avail,1.0,,,"Oxford, Rancho Cucamonga, CA 91730, USA",,34.10321835,-117.5870348,,,"http://maps.google.com/maps?cbll=34.103218,-117.587035&layer=c",False
752062183,False,finalized,1,7/9/15 6:56,private_house,1.0,yes,1.0,yes,1.0,"8012 London Avenue, Rancho Cucamonga, CA 91730, USA",,34.10819316,-117.591115,,,"http://maps.google.com/maps?cbll=34.108193,-117.591115&layer=c",False
752062184,False,finalized,1,7/9/15 6:52,private_house,1.0,yes,1.0,yes,1.0,"8421-8465 Vineyard Avenue, Rancho Cucamonga, CA 91730, USA",,34.10006614,-117.6110537,,,"http://maps.google.com/maps?cbll=34.100066,-117.611054&layer=c",False
752062185,False,finalized,1,7/9/15 6:40,,,not_avail,1.0,,,"17076 Canal Street, Thornton, IL 60476, USA",,41.58462834,-87.62641391,,,"http://maps.google.com/maps?cbll=41.584628,-87.626414&layer=c",False
752062186,False,finalized,1,7/9/15 6:58,private_house,1.0,yes,1.0,yes,1.0,"16145-16199 Drexel Avenue, South Holland, IL 60473, USA",,41.60180545,-87.59559097,,,"http://maps.google.com/maps?cbll=41.601805,-87.595591&layer=c",False
752062187,False,finalized,1,7/9/15 6:51,,,no,1.0,,,"Interstate 294, Hazel Crest, IL 60429, USA",,41.57825572,-87.65770237,,,"http://maps.google.com/maps?cbll=41.578256,-87.657702&layer=c",False
752062188,False,finalized,1,7/9/15 7:00,,,not_avail,1.0,,,"596 North McLean Boulevard, Memphis, TN 38112, USA",,35.15369119,-89.99623517,,,"http://maps.google.com/maps?cbll=35.153691,-89.996235&layer=c",False
752062189,False,finalized,1,7/9/15 6:56,,,no,1.0,,,"647 Madison Avenue, Memphis, TN 38103, USA",,35.14130734,-90.0393626,,,"http://maps.google.com/maps?cbll=35.141307,-90.039363&layer=c",False
752062190,False,finalized,1,7/9/15 6:57,,,no,1.0,,,"1010-1098 Warford Street, Memphis, TN 38112, USA",,35.16339286,-89.96253496,,,"http://maps.google.com/maps?cbll=35.163393,-89.962535&layer=c",False
752062191,False,finalized,1,7/9/15 6:42,,,no,1.0,,,"180 Lawrence Bell Drive, Buffalo, NY 14221, USA",,42.95306346,-78.71800478,,,"http://maps.google.com/maps?cbll=42.953063,-78.718005&layer=c",False
752062192,False,finalized,1,7/9/15 6:48,,,not_avail,1.0,,,"2095 Wehrle Drive, Buffalo, NY 14221, USA",,42.95548263,-78.7167847,,,"http://maps.google.com/maps?cbll=42.955483,-78.716785&layer=c",False
752062193,False,finalized,1,7/9/15 6:51,,,no,1.0,,,"8241-8389 4100 South, Magna, UT 84044, USA",,40.68201442,-112.0867262,,,"http://maps.google.com/maps?cbll=40.682014,-112.086726&layer=c",False
752062194,False,finalized,1,7/9/15 6:45,private_house,1.0,yes,1.0,yes,1.0,"6686 Feulner Court, West Valley City, UT 84128, USA",,40.69343097,-112.0509012,,,"http://maps.google.com/maps?cbll=40.693431,-112.050901&layer=c",False
752062195,False,finalized,1,7/9/15 6:46,private_house,1.0,yes,1.0,yes,1.0,"6322 Wending Lane, West Valley City, UT 84128, USA",,40.69001414,-112.0420496,,,"http://maps.google.com/maps?cbll=40.690014,-112.042050&layer=c",False
752062196,False,finalized,1,7/9/15 6:34,private_house,1.0,yes,1.0,no,1.0,"5500 Countryside Road, Minneapolis, MN 55436, USA",,44.89592551,-93.36399467,,,"http://maps.google.com/maps?cbll=44.895926,-93.363995&layer=c",False
752062197,False,finalized,1,7/9/15 7:02,,,no,1.0,,,"Crosstown Highway, Minnetonka, MN 55343, USA",,44.89223185,-93.42767025,,,"http://maps.google.com/maps?cbll=44.892232,-93.427670&layer=c",False
752062198,False,finalized,1,7/9/15 6:51,private_house,1.0,yes,1.0,yes,1.0,"5107 Arden Avenue, Minneapolis, MN 55424, USA",,44.91008273,-93.33445649,,,"http://maps.google.com/maps?cbll=44.910083,-93.334456&layer=c",False
752062199,False,finalized,1,7/9/15 6:34,private_house,1.0,yes,1.0,yes,1.0,"22834 Spatswood Lane, Katy, TX 77449, USA",,29.79864628,-95.76854876,,,"http://maps.google.com/maps?cbll=29.798646,-95.768549&layer=c",False
752062200,False,finalized,1,7/9/15 6:42,private_house,1.0,yes,1.0,yes,1.0,"3094-3098 High Plains Drive, Katy, TX 77449, USA",,29.81287172,-95.72793642,,,"http://maps.google.com/maps?cbll=29.812872,-95.727936&layer=c",False
752062201,False,finalized,1,7/9/15 6:54,,,no,1.0,,,"871-891 West Centerville Road, Garland, TX 75041, USA",,32.86042372,-96.64355925,,,"http://maps.google.com/maps?cbll=32.860424,-96.643559&layer=c",False
752062202,False,finalized,1,7/9/15 6:42,private_house,1.0,yes,1.0,no,1.0,"3829 Larkin Lane, Garland, TX 75043, USA",,32.86733772,-96.60304591,,,"http://maps.google.com/maps?cbll=32.867338,-96.603046&layer=c",False
752062203,False,finalized,1,7/9/15 6:53,private_house,1.0,yes,1.0,yes,1.0,"11124 Manorview Circle, Dallas, TX 75228, USA",,32.84348725,-96.65307574,,,"http://maps.google.com/maps?cbll=32.843487,-96.653076&layer=c",False
752062204,False,finalized,1,7/9/15 6:41,,,no,1.0,,,"14054-14092 East Marina Drive, Aurora, CO 80014, USA",,39.66378154,-104.8236571,,,"http://maps.google.com/maps?cbll=39.663782,-104.823657&layer=c",False
752062205,False,finalized,1,7/9/15 6:48,private_house,1.0,yes,1.0,yes,1.0,"17305 East Caspian Place, Aurora, CO 80013, USA",,39.67236592,-104.7879026,,,"http://maps.google.com/maps?cbll=39.672366,-104.787903&layer=c",False
752062206,False,finalized,1,7/9/15 6:48,private_house,1.0,yes,1.0,yes,1.0,"2524 South Siesta Drive, Tempe, AZ 85282, USA",,33.4026841,-111.8939333,,,"http://maps.google.com/maps?cbll=33.402684,-111.893933&layer=c",False
752062207,False,finalized,1,7/9/15 6:59,,,no,1.0,,,"South Country Club Way, Tempe, AZ 85281, USA",,33.40829864,-111.9005202,,,"http://maps.google.com/maps?cbll=33.408299,-111.900520&layer=c",False
752062208,False,finalized,1,7/9/15 6:44,private_house,1.0,yes,1.0,yes,1.0,"2800-2848 South Los Feliz Drive, Tempe, AZ 85282, USA",,33.39848164,-111.9041414,,,"http://maps.google.com/maps?cbll=33.398482,-111.904141&layer=c",False
752062209,False,finalized,1,7/9/15 6:53,,,not_avail,1.0,,,"Kearney Road, Lemont, IL 60439, USA",,41.70260247,-87.99185255,,,"http://maps.google.com/maps?cbll=41.702602,-87.991853&layer=c",False
752062210,False,finalized,1,7/9/15 6:36,private_house,1.0,yes,1.0,no,1.0,"9030-9104 Skyline Drive, Willowbrook, IL 60527, USA",,41.72360161,-87.93960735,,,"http://maps.google.com/maps?cbll=41.723602,-87.939607&layer=c",False
752062211,False,finalized,1,7/9/15 6:58,,,not_avail,1.0,,,"365 Crossing Road, Bolingbrook, IL 60440, USA",,41.68867364,-88.05374678,,,"http://maps.google.com/maps?cbll=41.688674,-88.053747&layer=c",False
752062212,False,finalized,1,7/9/15 6:28,,,no,1.0,,,"Lord's and Lady's Way, Boston, MA 02132, USA",,42.28668799,-71.15079588,,,"http://maps.google.com/maps?cbll=42.286688,-71.150796&layer=c",False
752062213,False,finalized,1,7/9/15 6:48,private_house,1.0,yes,1.0,yes,1.0,"6 Parkwind Court, Parkville, MD 21234, USA",,39.3757227,-76.52069278,,,"http://maps.google.com/maps?cbll=39.375723,-76.520693&layer=c",False
752062214,False,finalized,1,7/9/15 7:05,,,no,1.0,,,"8442-8472 Belair Road, Nottingham, MD 21236, USA",,39.38657438,-76.49495082,,,"http://maps.google.com/maps?cbll=39.386574,-76.494951&layer=c",False
752062215,False,finalized,1,7/9/15 6:42,private_house,1.0,yes,1.0,yes,1.0,"7 Krisswood Court, Nottingham, MD 21236, USA",,39.38815821,-76.48504172,,,"http://maps.google.com/maps?cbll=39.388158,-76.485042&layer=c",False
752062216,False,finalized,1,7/9/15 6:44,private_house,1.0,yes,1.0,yes,1.0,"2119 Main Street, Santa Clara, CA 95050, USA",,37.36125837,-121.9551615,,,"http://maps.google.com/maps?cbll=37.361258,-121.955162&layer=c",False
752062217,False,finalized,1,7/9/15 6:33,,,no,1.0,,,"535 Mathew Street, Santa Clara, CA 95050, USA",,37.36347693,-121.9435665,,,"http://maps.google.com/maps?cbll=37.363477,-121.943566&layer=c",False
752062218,False,finalized,1,7/9/15 6:29,,,not_avail,1.0,,,"1721 Rogers Avenue, San Jose, CA 95112, USA",,37.37470045,-121.9092551,,,"http://maps.google.com/maps?cbll=37.374700,-121.909255&layer=c",False
752062219,False,finalized,1,7/9/15 6:48,private_house,1.0,yes,1.0,yes,1.0,"1181 39th Avenue South, Moorhead, MN 56560, USA",,46.83391414,-96.76093162,,,"http://maps.google.com/maps?cbll=46.833914,-96.760932&layer=c",False
752062220,False,finalized,1,7/9/15 6:51,private_house,1.0,yes,1.0,no,1.0,"2824 30th Street South, Moorhead, MN 56560, USA",,46.84191155,-96.73184888,,,"http://maps.google.com/maps?cbll=46.841912,-96.731849&layer=c",False
752062221,False,finalized,1,7/9/15 6:40,,,no,1.0,,,"1-41 West Mission Street, San Jose, CA 95110, USA",,37.35095326,-121.9021074,,,"http://maps.google.com/maps?cbll=37.350953,-121.902107&layer=c",False
752062222,False,finalized,1,7/9/15 6:48,,,no,1.0,,,"95 West Younger Street, San Jose, CA 95110, USA",,37.35505893,-121.9062771,,,"http://maps.google.com/maps?cbll=37.355059,-121.906277&layer=c",False
752062223,False,finalized,1,7/9/15 6:54,private_house,1.0,yes,1.0,yes,1.0,"1645 Melody Lane, San Jose, CA 95133, USA",,37.35994422,-121.8643589,,,"http://maps.google.com/maps?cbll=37.359944,-121.864359&layer=c",False
752062224,False,finalized,1,7/9/15 6:41,private_house,1.0,yes,1.0,no,1.0,"3118 Ramada Drive, Billings, MT 59102, USA",,45.80088934,-108.5640575,,,"http://maps.google.com/maps?cbll=45.800889,-108.564057&layer=c",False
752062225,False,finalized,1,7/9/15 7:00,private_house,1.0,yes,1.0,yes,1.0,"2435 Hoover Avenue, Billings, MT 59102, USA",,45.79445816,-108.5640738,,,"http://maps.google.com/maps?cbll=45.794458,-108.564074&layer=c",False
752062226,False,finalized,1,7/9/15 6:58,private_house,1.0,yes,1.0,yes,1.0,"2600-2698 13th Street West, Billings, MT 59102, USA",,45.79657178,-108.5486717,,,"http://maps.google.com/maps?cbll=45.796572,-108.548672&layer=c",False
752062227,False,finalized,1,7/9/15 6:47,private_house,1.0,yes,1.0,yes,1.0,"28 Overlook Drive, Port Washington, NY 11050, USA",,40.75678679,-73.61590476,,,"http://maps.google.com/maps?cbll=40.756787,-73.615905&layer=c",False
752062228,False,finalized,1,7/9/15 6:36,private_house,1.0,yes,1.0,yes,1.0,"172 Asbury Avenue, Carle Place, NY 11514, USA",,40.75742185,-73.60862309,,,"http://maps.google.com/maps?cbll=40.757422,-73.608623&layer=c",False
752062229,False,finalized,1,7/9/15 6:45,private_house,1.0,yes,1.0,yes,1.0,"3110 West 3760 South, West Valley City, UT 84119, USA",,40.69059542,-111.9658947,,,"http://maps.google.com/maps?cbll=40.690595,-111.965895&layer=c",False
752062230,False,finalized,1,7/9/15 6:51,private_house,1.0,yes,1.0,yes,1.0,"3769 South 3000 West, West Valley City, UT 84119, USA",,40.69022352,-111.9634714,,,"http://maps.google.com/maps?cbll=40.690224,-111.963471&layer=c",False
752062231,False,finalized,1,7/9/15 7:01,private_house,1.0,yes,1.0,yes,1.0,"8350 Beethoven Drive, Buena Park, CA 90621, USA",,33.86697497,-117.9874685,,,"http://maps.google.com/maps?cbll=33.866975,-117.987469&layer=c",False
752062232,False,finalized,1,7/9/15 6:59,private_house,1.0,yes,1.0,yes,1.0,"400-576 North Gilbert Street, Fullerton, CA 92833, USA",,33.87604418,-117.9681756,,,"http://maps.google.com/maps?cbll=33.876044,-117.968176&layer=c",False
752062233,False,finalized,1,7/9/15 6:57,private_house,1.0,yes,1.0,yes,1.0,"8775 Bajado Court, Rancho Cucamonga, CA 91730, USA",,34.11514195,-117.6142947,,,"http://maps.google.com/maps?cbll=34.115142,-117.614295&layer=c",False
752062234,False,finalized,1,7/9/15 7:06,private_house,1.0,yes,1.0,no,1.0,"7717 Alta Cuesta Drive, Rancho Cucamonga, CA 91730, USA",,34.1137657,-117.6212165,,,"http://maps.google.com/maps?cbll=34.113766,-117.621216&layer=c",False
752062235,False,finalized,1,7/9/15 6:33,private_house,1.0,yes,1.0,yes,1.0,"1600-1698 West Ray Road, Chandler, AZ 85224, USA",,33.32067097,-111.8696334,,,"http://maps.google.com/maps?cbll=33.320671,-111.869633&layer=c",False
752062236,False,finalized,1,7/9/15 6:34,private_house,1.0,yes,1.0,yes,1.0,"3632 West Del Rio Street, Chandler, AZ 85226, USA",,33.31414551,-111.9051296,,,"http://maps.google.com/maps?cbll=33.314146,-111.905130&layer=c",False
752062237,False,finalized,1,7/9/15 6:51,,,not_avail,1.0,,,"2763 West Monterey Place, Chandler, AZ 85224, USA",,33.31426715,-111.8895072,,,"http://maps.google.com/maps?cbll=33.314267,-111.889507&layer=c",False
